tournament_id,events,money,player_url,player_id,rank_this_week,player_name,rank_last_week,time_period,tournament,season,ytd_victories
t007,1,"$1,332,000",https://www.pgatour.com/players/player.27141.j-b--holmes.html,27141,1,J.B. Holmes,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$799,200",https://www.pgatour.com/players/player.33448.justin-thomas.html,33448,2,Justin Thomas,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$503,200",https://www.pgatour.com/players/player.37455.si-woo-kim.html,37455,3,Si Woo Kim,T4,Tournament Only,The Genesis Invitational,2019,
t007,1,"$325,600",https://www.pgatour.com/players/player.28237.rory-mcilroy.html,28237,T4,Rory McIlroy,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$325,600",https://www.pgatour.com/players/player.26851.marc-leishman.html,26851,T4,Marc Leishman,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$266,400",https://www.pgatour.com/players/player.21961.charles-howell-iii.html,21961,6,Charles Howell III,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$238,650",https://www.pgatour.com/players/player.24502.adam-scott.html,24502,T7,Adam Scott,T61,Tournament Only,The Genesis Invitational,2019,
t007,1,"$238,650",https://www.pgatour.com/players/player.32150.michael-thompson.html,32150,T7,Michael Thompson,T10,Tournament Only,The Genesis Invitational,2019,
t007,1,"$177,600",https://www.pgatour.com/players/player.32839.hideki-matsuyama.html,32839,T9,Hideki Matsuyama,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$177,600",https://www.pgatour.com/players/player.33667.carlos-ortiz.html,33667,T9,Carlos Ortiz,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$177,600",https://www.pgatour.com/players/player.30925.dustin-johnson.html,30925,T9,Dustin Johnson,T45,Tournament Only,The Genesis Invitational,2019,
t007,1,"$177,600",https://www.pgatour.com/players/player.35879.kelly-kraft.html,35879,T9,Kelly Kraft,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$177,600",https://www.pgatour.com/players/player.46970.jon-rahm.html,46970,T9,Jon Rahm,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$177,600",https://www.pgatour.com/players/player.23325.vaughn-taylor.html,23325,T9,Vaughn Taylor,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$100,788",https://www.pgatour.com/players/player.08793.tiger-woods.html,08793,T15,Tiger Woods,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$100,788",https://www.pgatour.com/players/player.27129.luke-list.html,27129,T15,Luke List,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$100,788",https://www.pgatour.com/players/player.25804.bubba-watson.html,25804,T15,Bubba Watson,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$100,788",https://www.pgatour.com/players/player.27895.jonas-blixt.html,27895,T15,Jonas Blixt,T38,Tournament Only,The Genesis Invitational,2019,
t007,1,"$100,788",https://www.pgatour.com/players/player.35450.patrick-cantlay.html,35450,T15,Patrick Cantlay,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$100,788",https://www.pgatour.com/players/player.35461.beau-hossler.html,35461,T15,Beau Hossler,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$100,788",https://www.pgatour.com/players/player.36699.patrick-rodgers.html,36699,T15,Patrick Rodgers,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$100,788",https://www.pgatour.com/players/player.47959.bryson-dechambeau.html,47959,T15,Bryson DeChambeau,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$100,788",https://www.pgatour.com/players/player.48081.xander-schauffele.html,48081,T15,Xander Schauffele,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$100,788",https://www.pgatour.com/players/player.29725.tony-finau.html,29725,T15,Tony Finau,T38,Tournament Only,The Genesis Invitational,2019,
t007,1,"$60,433",https://www.pgatour.com/players/player.32791.kyoung-hoon-lee.html,32791,T25,Kyoung-Hoon Lee,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$60,433",https://www.pgatour.com/players/player.26499.rafa-cabrera-bello.html,26499,T25,Rafa Cabrera Bello,T22,Tournament Only,The Genesis Invitational,2019,
t007,1,"$60,433",https://www.pgatour.com/players/player.25364.paul-casey.html,25364,T25,Paul Casey,2,Tournament Only,The Genesis Invitational,2019,
t007,1,"$50,320",https://www.pgatour.com/players/player.26596.ryan-moore.html,26596,T28,Ryan Moore,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$50,320",https://www.pgatour.com/players/player.23108.matt-kuchar.html,23108,T28,Matt Kuchar,T22,Tournament Only,The Genesis Invitational,2019,
t007,1,"$50,320",https://www.pgatour.com/players/player.29970.dylan-frittelli.html,29970,T28,Dylan Frittelli,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$50,320",https://www.pgatour.com/players/player.30911.tommy-fleetwood.html,30911,T28,Tommy Fleetwood,T45,Tournament Only,The Genesis Invitational,2019,
t007,1,"$50,320",https://www.pgatour.com/players/player.49771.j-t--poston.html,49771,T28,J.T. Poston,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$40,885",https://www.pgatour.com/players/player.47990.kyle-jones.html,47990,T33,Kyle Jones,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$40,885",https://www.pgatour.com/players/player.32139.danny-willett.html,32139,T33,Danny Willett,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$40,885",https://www.pgatour.com/players/player.25396.kevin-na.html,25396,T33,Kevin Na,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$40,885",https://www.pgatour.com/players/player.25493.nick-taylor.html,25493,T33,Nick Taylor,T28,Tournament Only,The Genesis Invitational,2019,
t007,1,"$31,820",https://www.pgatour.com/players/player.29479.scott-brown.html,29479,T37,Scott Brown,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$31,820",https://www.pgatour.com/players/player.10809.jim-furyk.html,10809,T37,Jim Furyk,T14,Tournament Only,The Genesis Invitational,2019,
t007,1,"$31,820",https://www.pgatour.com/players/player.01810.phil-mickelson.html,01810,T37,Phil Mickelson,1,Tournament Only,The Genesis Invitational,2019,
t007,1,"$31,820",https://www.pgatour.com/players/player.21209.sergio-garcia.html,21209,T37,Sergio Garcia,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$31,820",https://www.pgatour.com/players/player.30944.jason-kokrak.html,30944,T37,Jason Kokrak,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$31,820",https://www.pgatour.com/players/player.39977.max-homa.html,39977,T37,Max Homa,T10,Tournament Only,The Genesis Invitational,2019,
t007,1,"$31,820",https://www.pgatour.com/players/player.34261.scott-langley.html,34261,T37,Scott Langley,6,Tournament Only,The Genesis Invitational,2019,
t007,1,"$22,999",https://www.pgatour.com/players/player.34466.peter-malnati.html,34466,T44,Peter Malnati,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$22,999",https://www.pgatour.com/players/player.45486.joaquin-niemann.html,45486,T44,Joaquin Niemann,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$22,999",https://www.pgatour.com/players/player.45526.abraham-ancer.html,45526,T44,Abraham Ancer,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$22,999",https://www.pgatour.com/players/player.29908.c-t--pan.html,29908,T44,C.T. Pan,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$22,999",https://www.pgatour.com/players/player.34098.russell-henley.html,34098,T44,Russell Henley,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$18,944",https://www.pgatour.com/players/player.35891.cameron-smith.html,35891,T49,Cameron Smith,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$18,944",https://www.pgatour.com/players/player.22371.aaron-baddeley.html,22371,T49,Aaron Baddeley,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$17,523",https://www.pgatour.com/players/player.24924.bill-haas.html,24924,T51,Bill Haas,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$17,523",https://www.pgatour.com/players/player.20472.alex-cejka.html,20472,T51,Alex Cejka,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$17,523",https://www.pgatour.com/players/player.34046.jordan-spieth.html,34046,T51,Jordan Spieth,T45,Tournament Only,The Genesis Invitational,2019,
t007,1,"$17,523",https://www.pgatour.com/players/player.33141.keegan-bradley.html,33141,T51,Keegan Bradley,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$17,523",https://www.pgatour.com/players/player.27644.brian-harman.html,27644,T51,Brian Harman,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$16,650",https://www.pgatour.com/players/player.37275.sam-ryder.html,37275,T56,Sam Ryder,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$16,650",https://www.pgatour.com/players/player.21731.freddie-jacobson.html,21731,T56,Freddie Jacobson,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$16,650",https://www.pgatour.com/players/player.06522.ernie-els.html,06522,T56,Ernie Els,T28,Tournament Only,The Genesis Invitational,2019,
t007,1,"$16,650",https://www.pgatour.com/players/player.24361.pat-perez.html,24361,T56,Pat Perez,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$16,058",https://www.pgatour.com/players/player.19846.brian-gay.html,19846,T60,Brian Gay,T7,Tournament Only,The Genesis Invitational,2019,
t007,1,"$16,058",https://www.pgatour.com/players/player.29484.peter-uihlein.html,29484,T60,Peter Uihlein,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$16,058",https://www.pgatour.com/players/player.27408.martin-kaymer.html,27408,T60,Martin Kaymer,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$16,058",https://www.pgatour.com/players/player.31560.brian-stuard.html,31560,T60,Brian Stuard,T45,Tournament Only,The Genesis Invitational,2019,
t007,1,"$15,318",https://www.pgatour.com/players/player.33418.shawn-stefani.html,33418,T64,Shawn Stefani,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$15,318",https://www.pgatour.com/players/player.49298.kramer-hickok.html,49298,T64,Kramer Hickok,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$15,318",https://www.pgatour.com/players/player.27556.ted-potter--jr-.html,27556,T64,"Ted Potter, Jr.",,Tournament Only,The Genesis Invitational,2019,
t007,1,"$15,318",https://www.pgatour.com/players/player.27974.sung-kang.html,27974,T64,Sung Kang,T14,Tournament Only,The Genesis Invitational,2019,
t007,1,"$15,318",https://www.pgatour.com/players/player.28252.seamus-power.html,28252,T64,Seamus Power,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$15,318",https://www.pgatour.com/players/player.24358.robert-garrigus.html,24358,T64,Robert Garrigus,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$14,652",https://www.pgatour.com/players/player.01706.davis-love-iii.html,01706,T70,Davis Love III,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$14,652",https://www.pgatour.com/players/player.36799.stephan-jaeger.html,36799,T70,Stephan Jaeger,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$14,208",https://www.pgatour.com/players/player.25632.jimmy-walker.html,25632,72,Jimmy Walker,,Tournament Only,The Genesis Invitational,2019,
t007,1,"$14,060",https://www.pgatour.com/players/player.33399.adam-hadwin.html,33399,73,Adam Hadwin,T18,Tournament Only,The Genesis Invitational,2019,
t007,1,"$13,912",https://www.pgatour.com/players/player.39954.cody-gribble.html,39954,74,Cody Gribble,T59,Tournament Only,The Genesis Invitational,2019,
t005,1,"$1,368,000",https://www.pgatour.com/players/player.01810.phil-mickelson.html,01810,1,Phil Mickelson,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$820,800",https://www.pgatour.com/players/player.25364.paul-casey.html,25364,2,Paul Casey,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$516,800",https://www.pgatour.com/players/player.30692.scott-stallings.html,30692,3,Scott Stallings,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$334,400",https://www.pgatour.com/players/player.28089.jason-day.html,28089,T4,Jason Day,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$334,400",https://www.pgatour.com/players/player.37455.si-woo-kim.html,37455,T4,Si Woo Kim,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$273,600",https://www.pgatour.com/players/player.34261.scott-langley.html,34261,6,Scott Langley,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$236,867",https://www.pgatour.com/players/player.27214.kevin-streelman.html,27214,T7,Kevin Streelman,T49,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$236,867",https://www.pgatour.com/players/player.25900.lucas-glover.html,25900,T7,Lucas Glover,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$236,867",https://www.pgatour.com/players/player.19846.brian-gay.html,19846,T7,Brian Gay,T53,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$182,400",https://www.pgatour.com/players/player.25818.scott-piercy.html,25818,T10,Scott Piercy,T20,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$182,400",https://www.pgatour.com/players/player.27963.chris-stroud.html,27963,T10,Chris Stroud,T7,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$182,400",https://www.pgatour.com/players/player.32150.michael-thompson.html,32150,T10,Michael Thompson,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$182,400",https://www.pgatour.com/players/player.39977.max-homa.html,39977,T10,Max Homa,T26,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$133,000",https://www.pgatour.com/players/player.33122.russell-knox.html,33122,T14,Russell Knox,T10,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$133,000",https://www.pgatour.com/players/player.27974.sung-kang.html,27974,T14,Sung Kang,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$133,000",https://www.pgatour.com/players/player.28307.matt-every.html,28307,T14,Matt Every,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$133,000",https://www.pgatour.com/players/player.10809.jim-furyk.html,10809,T14,Jim Furyk,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$102,600",https://www.pgatour.com/players/player.23788.d-j--trahan.html,23788,T18,D.J. Trahan,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$102,600",https://www.pgatour.com/players/player.25572.graeme-mcdowell.html,25572,T18,Graeme McDowell,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$102,600",https://www.pgatour.com/players/player.33399.adam-hadwin.html,33399,T18,Adam Hadwin,T44,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$102,600",https://www.pgatour.com/players/player.35376.roberto-diaz.html,35376,T18,Roberto Díaz,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$70,553",https://www.pgatour.com/players/player.34360.patrick-reed.html,34360,T22,Patrick Reed,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$70,553",https://www.pgatour.com/players/player.45609.tyler-duncan.html,45609,T22,Tyler Duncan,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$70,553",https://www.pgatour.com/players/player.46601.trey-mullinax.html,46601,T22,Trey Mullinax,T15,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$70,553",https://www.pgatour.com/players/player.26499.rafa-cabrera-bello.html,26499,T22,Rafa Cabrera Bello,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$70,553",https://www.pgatour.com/players/player.24925.jonathan-byrd.html,24925,T22,Jonathan Byrd,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$70,553",https://www.pgatour.com/players/player.23108.matt-kuchar.html,23108,T22,Matt Kuchar,T4,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$46,360",https://www.pgatour.com/players/player.06522.ernie-els.html,06522,T28,Ernie Els,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$46,360",https://www.pgatour.com/players/player.25493.nick-taylor.html,25493,T28,Nick Taylor,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$46,360",https://www.pgatour.com/players/player.30786.brady-schnell.html,30786,T28,Brady Schnell,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$46,360",https://www.pgatour.com/players/player.29478.kevin-kisner.html,29478,T28,Kevin Kisner,T26,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$46,360",https://www.pgatour.com/players/player.29974.branden-grace.html,29974,T28,Branden Grace,2,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$46,360",https://www.pgatour.com/players/player.35421.brandon-harkins.html,35421,T28,Brandon Harkins,T26,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$46,360",https://www.pgatour.com/players/player.35617.martin-trainer.html,35617,T28,Martin Trainer,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$46,360",https://www.pgatour.com/players/player.37380.curtis-luck.html,37380,T28,Curtis Luck,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$46,360",https://www.pgatour.com/players/player.50526.tom-lovelady.html,50526,T28,Tom Lovelady,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$46,360",https://www.pgatour.com/players/player.52372.cameron-champ.html,52372,T28,Cameron Champ,T65,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$31,160",https://www.pgatour.com/players/player.49766.hank-lebioda.html,49766,T38,Hank Lebioda,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$31,160",https://www.pgatour.com/players/player.34256.andrew-putnam.html,34256,T38,Andrew Putnam,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$31,160",https://www.pgatour.com/players/player.29223.sam-saunders.html,29223,T38,Sam Saunders,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$31,160",https://www.pgatour.com/players/player.30191.julian-etulain.html,30191,T38,Julián Etulain,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$31,160",https://www.pgatour.com/players/player.29725.tony-finau.html,29725,T38,Tony Finau,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$31,160",https://www.pgatour.com/players/player.26476.chez-reavie.html,26476,T38,Chez Reavie,T4,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$31,160",https://www.pgatour.com/players/player.27895.jonas-blixt.html,27895,T38,Jonas Blixt,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$20,919",https://www.pgatour.com/players/player.27330.josh-teater.html,27330,T45,Josh Teater,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$20,919",https://www.pgatour.com/players/player.28775.nate-lashley.html,28775,T45,Nate Lashley,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$20,919",https://www.pgatour.com/players/player.30911.tommy-fleetwood.html,30911,T45,Tommy Fleetwood,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$20,919",https://www.pgatour.com/players/player.30925.dustin-johnson.html,30925,T45,Dustin Johnson,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$20,919",https://www.pgatour.com/players/player.31560.brian-stuard.html,31560,T45,Brian Stuard,T53,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$20,919",https://www.pgatour.com/players/player.34046.jordan-spieth.html,34046,T45,Jordan Spieth,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$20,919",https://www.pgatour.com/players/player.39327.ben-silverman.html,39327,T45,Ben Silverman,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$20,919",https://www.pgatour.com/players/player.47347.adam-schenk.html,47347,T45,Adam Schenk,T53,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$17,594",https://www.pgatour.com/players/player.33419.cameron-tringale.html,33419,T53,Cameron Tringale,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$17,594",https://www.pgatour.com/players/player.32200.roberto-castro.html,32200,T53,Roberto Castro,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$17,594",https://www.pgatour.com/players/player.30946.alex-prugh.html,30946,T53,Alex Prugh,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$17,594",https://www.pgatour.com/players/player.26300.matt-jones.html,26300,T53,Matt Jones,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$17,176",https://www.pgatour.com/players/player.26951.johnson-wagner.html,26951,57,Johnson Wagner,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$17,024",https://www.pgatour.com/players/player.22913.john-rollins.html,22913,58,John Rollins,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$16,796",https://www.pgatour.com/players/player.39954.cody-gribble.html,39954,T59,Cody Gribble,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t005,1,"$16,796",https://www.pgatour.com/players/player.45157.cameron-davis.html,45157,T59,Cameron Davis,,Tournament Only,AT&T Pebble Beach Pro-Am,2019,
t003,1,"$1,278,000",https://www.pgatour.com/players/player.32102.rickie-fowler.html,32102,1,Rickie Fowler,T64,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$766,800",https://www.pgatour.com/players/player.29974.branden-grace.html,29974,2,Branden Grace,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$482,800",https://www.pgatour.com/players/player.33448.justin-thomas.html,33448,3,Justin Thomas,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$293,467",https://www.pgatour.com/players/player.23108.matt-kuchar.html,23108,T4,Matt Kuchar,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$293,467",https://www.pgatour.com/players/player.25804.bubba-watson.html,25804,T4,Bubba Watson,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$293,467",https://www.pgatour.com/players/player.26476.chez-reavie.html,26476,T4,Chez Reavie,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$221,283",https://www.pgatour.com/players/player.31323.gary-woodland.html,31323,T7,Gary Woodland,T9,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$221,283",https://www.pgatour.com/players/player.27963.chris-stroud.html,27963,T7,Chris Stroud,T51,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$221,283",https://www.pgatour.com/players/player.39971.sungjae-im.html,39971,T7,Sungjae Im,T51,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$163,300",https://www.pgatour.com/players/player.46970.jon-rahm.html,46970,T10,Jon Rahm,T5,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$163,300",https://www.pgatour.com/players/player.48081.xander-schauffele.html,48081,T10,Xander Schauffele,T24,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$163,300",https://www.pgatour.com/players/player.37189.harold-varner-iii.html,37189,T10,Harold Varner III,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$163,300",https://www.pgatour.com/players/player.33122.russell-knox.html,33122,T10,Russell Knox,T42,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$163,300",https://www.pgatour.com/players/player.27064.jhonattan-vegas.html,27064,T10,Jhonattan Vegas,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$113,600",https://www.pgatour.com/players/player.34098.russell-henley.html,34098,T15,Russell Henley,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$113,600",https://www.pgatour.com/players/player.32839.hideki-matsuyama.html,32839,T15,Hideki Matsuyama,T3,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$113,600",https://www.pgatour.com/players/player.35891.cameron-smith.html,35891,T15,Cameron Smith,T9,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$113,600",https://www.pgatour.com/players/player.34363.tyrrell-hatton.html,34363,T15,Tyrrell Hatton,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$113,600",https://www.pgatour.com/players/player.46601.trey-mullinax.html,46601,T15,Trey Mullinax,T24,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$76,917",https://www.pgatour.com/players/player.34563.chesson-hadley.html,34563,T20,Chesson Hadley,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$76,917",https://www.pgatour.com/players/player.33948.byeong-hun-an.html,33948,T20,Byeong Hun An,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$76,917",https://www.pgatour.com/players/player.25818.scott-piercy.html,25818,T20,Scott Piercy,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$76,917",https://www.pgatour.com/players/player.12716.charley-hoffman.html,12716,T20,Charley Hoffman,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$76,917",https://www.pgatour.com/players/player.29221.webb-simpson.html,29221,T20,Webb Simpson,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$76,917",https://www.pgatour.com/players/player.30944.jason-kokrak.html,30944,T20,Jason Kokrak,T20,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$50,410",https://www.pgatour.com/players/player.29478.kevin-kisner.html,29478,T26,Kevin Kisner,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$50,410",https://www.pgatour.com/players/player.27936.martin-laird.html,27936,T26,Martin Laird,T42,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$50,410",https://www.pgatour.com/players/player.27141.j-b--holmes.html,27141,T26,J.B. Holmes,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$50,410",https://www.pgatour.com/players/player.34021.bud-cauley.html,34021,T26,Bud Cauley,T13,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$50,410",https://www.pgatour.com/players/player.35421.brandon-harkins.html,35421,T26,Brandon Harkins,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$50,410",https://www.pgatour.com/players/player.39977.max-homa.html,39977,T26,Max Homa,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$50,410",https://www.pgatour.com/players/player.49771.j-t--poston.html,49771,T26,J.T. Poston,T39,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$37,512",https://www.pgatour.com/players/player.46501.ollie-schniederjans.html,46501,T33,Ollie Schniederjans,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$37,512",https://www.pgatour.com/players/player.47993.denny-mccarthy.html,47993,T33,Denny McCarthy,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$37,512",https://www.pgatour.com/players/player.31646.emiliano-grillo.html,31646,T33,Emiliano Grillo,T51,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$37,512",https://www.pgatour.com/players/player.30978.kiradech-aphibarnrat.html,30978,T33,Kiradech Aphibarnrat,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$37,512",https://www.pgatour.com/players/player.24781.hunter-mahan.html,24781,T33,Hunter Mahan,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$37,512",https://www.pgatour.com/players/player.26758.david-hearn.html,26758,T33,David Hearn,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$29,110",https://www.pgatour.com/players/player.27095.nick-watney.html,27095,T39,Nick Watney,T70,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$29,110",https://www.pgatour.com/players/player.24024.zach-johnson.html,24024,T39,Zach Johnson,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$29,110",https://www.pgatour.com/players/player.27644.brian-harman.html,27644,T39,Brian Harman,,Tournament Only,Waste Management Phoenix Open,2019,
t003,1,"$29,110",https://www.pgatour.com/players/player.29420.billy-horschel.html,29420,T39,Billy Horschel,8,Tournament Only,Waste Management Phoenix Open,2019,
