tournament_id,total_sg:ott,player_url,measured_rounds,average,rounds,player_id,rank_this_week,player_name,rank_last_week,time_period,tournament,season
t464,-.037,https://www.pgatour.com/players/player.34563.chesson-hadley.html,4,-.009,4,34563,45,Chesson Hadley,,Tournament Only,Safeway Open,2015
t464,-.129,https://www.pgatour.com/players/player.36801.mark-hubbard.html,4,-.032,4,36801,T46,Mark Hubbard,,Tournament Only,Safeway Open,2015
t464,-.126,https://www.pgatour.com/players/player.30852.ryo-ishikawa.html,4,-.032,4,30852,T46,Ryo Ishikawa,,Tournament Only,Safeway Open,2015
t464,-.158,https://www.pgatour.com/players/player.27466.spencer-levin.html,4,-.040,4,27466,48,Spencer Levin,,Tournament Only,Safeway Open,2015
t464,-.288,https://www.pgatour.com/players/player.25349.tim-wilkinson.html,4,-.072,4,25349,49,Tim Wilkinson,,Tournament Only,Safeway Open,2015
t464,-.441,https://www.pgatour.com/players/player.34262.jon-curran.html,4,-.110,4,34262,50,Jon Curran,,Tournament Only,Safeway Open,2015
t464,-.544,https://www.pgatour.com/players/player.28475.jeff-overton.html,4,-.136,4,28475,51,Jeff Overton,,Tournament Only,Safeway Open,2015
t464,-.556,https://www.pgatour.com/players/player.23800.bryce-molder.html,4,-.139,4,23800,52,Bryce Molder,,Tournament Only,Safeway Open,2015
t464,-.731,https://www.pgatour.com/players/player.26881.jarrod-lyle.html,4,-.183,4,26881,53,Jarrod Lyle,,Tournament Only,Safeway Open,2015
t464,-.767,https://www.pgatour.com/players/player.21805.harrison-frazar.html,4,-.192,4,21805,54,Harrison Frazar,,Tournament Only,Safeway Open,2015
t464,-.903,https://www.pgatour.com/players/player.25834.daniel-summerhays.html,4,-.226,4,25834,55,Daniel Summerhays,,Tournament Only,Safeway Open,2015
t464,-.926,https://www.pgatour.com/players/player.29479.scott-brown.html,4,-.232,4,29479,56,Scott Brown,,Tournament Only,Safeway Open,2015
t464,-1.092,https://www.pgatour.com/players/player.40058.zac-blair.html,4,-.273,4,40058,57,Zac Blair,,Tournament Only,Safeway Open,2015
t464,-1.140,https://www.pgatour.com/players/player.34431.robert-streb.html,4,-.285,4,34431,58,Robert Streb,,Tournament Only,Safeway Open,2015
t464,-1.224,https://www.pgatour.com/players/player.22378.trevor-immelman.html,4,-.306,4,22378,59,Trevor Immelman,,Tournament Only,Safeway Open,2015
t464,-1.260,https://www.pgatour.com/players/player.28023.byron-smith.html,4,-.315,4,28023,60,Byron Smith,,Tournament Only,Safeway Open,2015
t464,-1.416,https://www.pgatour.com/players/player.25892.steve-wheatcroft.html,4,-.354,4,25892,61,Steve Wheatcroft,,Tournament Only,Safeway Open,2015
t464,-1.571,https://www.pgatour.com/players/player.25632.jimmy-walker.html,4,-.393,4,25632,62,Jimmy Walker,,Tournament Only,Safeway Open,2015
t464,-1.639,https://www.pgatour.com/players/player.23135.tim-clark.html,4,-.410,4,23135,63,Tim Clark,,Tournament Only,Safeway Open,2015
t464,-1.712,https://www.pgatour.com/players/player.26851.marc-leishman.html,4,-.428,4,26851,64,Marc Leishman,,Tournament Only,Safeway Open,2015
t464,-1.766,https://www.pgatour.com/players/player.34261.scott-langley.html,4,-.442,4,34261,65,Scott Langley,,Tournament Only,Safeway Open,2015
t464,-1.922,https://www.pgatour.com/players/player.35539.luke-guthrie.html,4,-.481,4,35539,66,Luke Guthrie,,Tournament Only,Safeway Open,2015
t464,-2.026,https://www.pgatour.com/players/player.20098.stuart-appleby.html,4,-.507,4,20098,67,Stuart Appleby,,Tournament Only,Safeway Open,2015
t464,-2.037,https://www.pgatour.com/players/player.33419.cameron-tringale.html,4,-.509,4,33419,68,Cameron Tringale,,Tournament Only,Safeway Open,2015
t464,-2.405,https://www.pgatour.com/players/player.29720.andres-gonzales.html,4,-.601,4,29720,69,Andres Gonzales,,Tournament Only,Safeway Open,2015
t464,-2.618,https://www.pgatour.com/players/player.34264.hudson-swafford.html,4,-.655,4,34264,70,Hudson Swafford,,Tournament Only,Safeway Open,2015
t464,-2.957,https://www.pgatour.com/players/player.26758.david-hearn.html,4,-.739,4,26758,71,David Hearn,,Tournament Only,Safeway Open,2015
t464,-3.085,https://www.pgatour.com/players/player.29926.danny-lee.html,4,-.771,4,29926,72,Danny Lee,,Tournament Only,Safeway Open,2015
t464,-4.300,https://www.pgatour.com/players/player.28132.tyrone-van-aswegen.html,4,-1.075,4,28132,73,Tyrone Van Aswegen,,Tournament Only,Safeway Open,2015
t464,-5.009,https://www.pgatour.com/players/player.33122.russell-knox.html,4,-1.252,4,33122,74,Russell Knox,,Tournament Only,Safeway Open,2015
t490,5.322,https://www.pgatour.com/players/player.37273.derek-ernst.html,4,1.331,4,37273,1,Derek Ernst,23,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,5.235,https://www.pgatour.com/players/player.25804.bubba-watson.html,4,1.309,4,25804,2,Bubba Watson,1,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,5.064,https://www.pgatour.com/players/player.30944.jason-kokrak.html,4,1.266,4,30944,3,Jason Kokrak,36,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,4.486,https://www.pgatour.com/players/player.27436.graham-delaet.html,4,1.122,4,27436,4,Graham DeLaet,2,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,4.462,https://www.pgatour.com/players/player.27214.kevin-streelman.html,4,1.116,4,27214,5,Kevin Streelman,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,4.388,https://www.pgatour.com/players/player.25191.gonzalo-fernandez-castano.html,4,1.097,4,25191,6,Gonzalo Fernandez-Castaño,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,4.338,https://www.pgatour.com/players/player.28023.byron-smith.html,4,1.085,4,28023,7,Byron Smith,18,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,4.070,https://www.pgatour.com/players/player.23353.j-j--henry.html,4,1.018,4,23353,8,J.J. Henry,11,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,3.787,https://www.pgatour.com/players/player.25274.steven-bowditch.html,4,.947,4,25274,9,Steven Bowditch,19,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,3.784,https://www.pgatour.com/players/player.27141.j-b--holmes.html,4,.946,4,27141,10,J.B. Holmes,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,3.606,https://www.pgatour.com/players/player.34264.hudson-swafford.html,4,.902,4,34264,11,Hudson Swafford,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,3.546,https://www.pgatour.com/players/player.22056.cameron-percy.html,4,.887,4,22056,12,Cameron Percy,34,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,3.539,https://www.pgatour.com/players/player.34409.david-lingmerth.html,4,.885,4,34409,13,David Lingmerth,43,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,3.350,https://www.pgatour.com/players/player.32366.kevin-chappell.html,4,.838,4,32366,14,Kevin Chappell,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,3.218,https://www.pgatour.com/players/player.20691.greg-owen.html,4,.805,4,20691,15,Greg Owen,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,2.842,https://www.pgatour.com/players/player.34098.russell-henley.html,4,.711,4,34098,16,Russell Henley,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,2.758,https://www.pgatour.com/players/player.26476.chez-reavie.html,4,.690,4,26476,17,Chez Reavie,T21,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,2.658,https://www.pgatour.com/players/player.12510.chad-campbell.html,4,.665,4,12510,18,Chad Campbell,37,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,2.546,https://www.pgatour.com/players/player.34174.john-huh.html,4,.637,4,34174,19,John Huh,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,2.230,https://www.pgatour.com/players/player.30692.scott-stallings.html,4,.558,4,30692,20,Scott Stallings,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,2.197,https://www.pgatour.com/players/player.36699.patrick-rodgers.html,4,.549,4,36699,21,Patrick Rodgers,14,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,2.137,https://www.pgatour.com/players/player.24140.sean-o-hair.html,4,.534,4,24140,22,Sean O'Hair,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,2.100,https://www.pgatour.com/players/player.25562.andres-romero.html,4,.525,4,25562,23,Andres Romero,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.766,https://www.pgatour.com/players/player.29926.danny-lee.html,4,.442,4,29926,24,Danny Lee,64,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.736,https://www.pgatour.com/players/player.33461.morgan-hoffmann.html,4,.434,4,33461,25,Morgan Hoffmann,33,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.692,https://www.pgatour.com/players/player.34431.robert-streb.html,4,.423,4,34431,26,Robert Streb,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.591,https://www.pgatour.com/players/player.33418.shawn-stefani.html,4,.398,4,33418,27,Shawn Stefani,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.576,https://www.pgatour.com/players/player.29479.scott-brown.html,4,.394,4,29479,28,Scott Brown,31,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.557,https://www.pgatour.com/players/player.34261.scott-langley.html,4,.389,4,34261,29,Scott Langley,48,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.475,https://www.pgatour.com/players/player.24507.jason-bohn.html,4,.369,4,24507,30,Jason Bohn,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.403,https://www.pgatour.com/players/player.25818.scott-piercy.html,4,.351,4,25818,31,Scott Piercy,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.338,https://www.pgatour.com/players/player.23548.bill-lunde.html,4,.335,4,23548,32,Bill Lunde,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.320,https://www.pgatour.com/players/player.30927.brendon-todd.html,4,.330,4,30927,33,Brendon Todd,44,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.312,https://www.pgatour.com/players/player.24490.george-mcneill.html,4,.328,4,24490,34,George McNeill,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.233,https://www.pgatour.com/players/player.34130.sung-joon-park.html,4,.308,4,34130,35,Sung Joon Park,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,1.116,https://www.pgatour.com/players/player.46442.maverick-mcnealy.html,4,.279,4,46442,36,Maverick McNealy,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.872,https://www.pgatour.com/players/player.32448.james-hahn.html,4,.218,4,32448,37,James Hahn,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.841,https://www.pgatour.com/players/player.28259.sangmoon-bae.html,4,.210,4,28259,38,Sangmoon Bae,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.695,https://www.pgatour.com/players/player.29725.tony-finau.html,4,.174,4,29725,39,Tony Finau,53,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.659,https://www.pgatour.com/players/player.01706.davis-love-iii.html,4,.165,4,01706,40,Davis Love III,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.657,https://www.pgatour.com/players/player.21753.brian-davis.html,4,.164,4,21753,41,Brian Davis,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.630,https://www.pgatour.com/players/player.35532.tom-hoge.html,4,.158,4,35532,42,Tom Hoge,58,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.584,https://www.pgatour.com/players/player.26951.johnson-wagner.html,4,.146,4,26951,43,Johnson Wagner,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.546,https://www.pgatour.com/players/player.35539.luke-guthrie.html,4,.137,4,35539,44,Luke Guthrie,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.545,https://www.pgatour.com/players/player.23800.bryce-molder.html,4,.136,4,23800,45,Bryce Molder,55,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.456,https://www.pgatour.com/players/player.29478.kevin-kisner.html,4,.114,4,29478,46,Kevin Kisner,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.413,https://www.pgatour.com/players/player.24358.robert-garrigus.html,4,.103,4,24358,47,Robert Garrigus,26,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.384,https://www.pgatour.com/players/player.27064.jhonattan-vegas.html,4,.096,4,27064,48,Jhonattan Vegas,49,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.320,https://www.pgatour.com/players/player.33448.justin-thomas.html,4,.080,4,33448,49,Justin Thomas,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.267,https://www.pgatour.com/players/player.28500.martin-flores.html,4,.067,4,28500,50,Martin Flores,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.252,https://www.pgatour.com/players/player.26758.david-hearn.html,4,.063,4,26758,51,David Hearn,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.247,https://www.pgatour.com/players/player.20472.alex-cejka.html,4,.062,4,20472,52,Alex Cejka,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.132,https://www.pgatour.com/players/player.24925.jonathan-byrd.html,4,.033,4,24925,53,Jonathan Byrd,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,.087,https://www.pgatour.com/players/player.10860.justin-leonard.html,4,.022,4,10860,54,Justin Leonard,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-.014,https://www.pgatour.com/players/player.33141.keegan-bradley.html,4,-.004,4,33141,55,Keegan Bradley,60,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-.104,https://www.pgatour.com/players/player.25364.paul-casey.html,4,-.026,4,25364,56,Paul Casey,38,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-.161,https://www.pgatour.com/players/player.25720.chad-collins.html,4,-.040,4,25720,57,Chad Collins,10,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-.171,https://www.pgatour.com/players/player.27963.chris-stroud.html,4,-.043,4,27963,58,Chris Stroud,72,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-.299,https://www.pgatour.com/players/player.36801.mark-hubbard.html,4,-.075,4,36801,59,Mark Hubbard,66,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-.472,https://www.pgatour.com/players/player.29720.andres-gonzales.html,4,-.118,4,29720,60,Andres Gonzales,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-.759,https://www.pgatour.com/players/player.23638.brendon-de-jonge.html,4,-.190,4,23638,61,Brendon de Jonge,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-.984,https://www.pgatour.com/players/player.29289.seung-yul-noh.html,4,-.246,4,29289,62,Seung-Yul Noh,54,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-1.242,https://www.pgatour.com/players/player.24361.pat-perez.html,4,-.311,4,24361,63,Pat Perez,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-1.492,https://www.pgatour.com/players/player.34360.patrick-reed.html,4,-.373,4,34360,64,Patrick Reed,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-1.682,https://www.pgatour.com/players/player.26329.louis-oosthuizen.html,4,-.421,4,26329,65,Louis Oosthuizen,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-1.766,https://www.pgatour.com/players/player.29476.kyle-reifers.html,4,-.442,4,29476,66,Kyle Reifers,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-2.020,https://www.pgatour.com/players/player.37454.whee-kim.html,4,-.505,4,37454,67,Whee Kim,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-2.253,https://www.pgatour.com/players/player.08793.tiger-woods.html,4,-.563,4,08793,68,Tiger Woods,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-2.296,https://www.pgatour.com/players/player.25396.kevin-na.html,4,-.574,4,25396,69,Kevin Na,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-2.502,https://www.pgatour.com/players/player.29535.brice-garnett.html,4,-.626,4,29535,70,Brice Garnett,59,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-2.865,https://www.pgatour.com/players/player.24846.ricky-barnes.html,4,-.716,4,24846,71,Ricky Barnes,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-3.224,https://www.pgatour.com/players/player.31416.derek-fathauer.html,4,-.806,4,31416,72,Derek Fathauer,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-4.015,https://www.pgatour.com/players/player.19803.ryan-armour.html,4,-1.004,4,19803,73,Ryan Armour,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-4.073,https://www.pgatour.com/players/player.23048.eric-axley.html,4,-1.018,4,23048,74,Eric Axley,63,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-4.504,https://www.pgatour.com/players/player.30852.ryo-ishikawa.html,4,-1.126,4,30852,75,Ryo Ishikawa,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-6.169,https://www.pgatour.com/players/player.28486.michael-putnam.html,4,-1.542,4,28486,76,Michael Putnam,,Tournament Only,A Military Tribute at The Greenbrier,2015
t490,-10.737,https://www.pgatour.com/players/player.29222.billy-hurley-iii.html,4,-2.684,4,29222,77,Billy Hurley III,,Tournament Only,A Military Tribute at The Greenbrier,2015
t007,7.010,https://www.pgatour.com/players/player.25804.bubba-watson.html,4,1.753,4,25804,1,Bubba Watson,,Tournament Only,The Genesis Invitational,2014
t007,5.079,https://www.pgatour.com/players/player.30925.dustin-johnson.html,4,1.270,4,30925,2,Dustin Johnson,1,Tournament Only,The Genesis Invitational,2014
t007,4.233,https://www.pgatour.com/players/player.25198.francesco-molinari.html,4,1.058,4,25198,3,Francesco Molinari,,Tournament Only,The Genesis Invitational,2014
t007,3.801,https://www.pgatour.com/players/player.37189.harold-varner-iii.html,4,.950,4,37189,4,Harold Varner III,,Tournament Only,The Genesis Invitational,2014
t007,3.757,https://www.pgatour.com/players/player.33141.keegan-bradley.html,4,.939,4,33141,5,Keegan Bradley,,Tournament Only,The Genesis Invitational,2014
t007,3.628,https://www.pgatour.com/players/player.24924.bill-haas.html,4,.907,4,24924,6,Bill Haas,,Tournament Only,The Genesis Invitational,2014
t007,3.439,https://www.pgatour.com/players/player.23353.j-j--henry.html,4,.860,4,23353,7,J.J. Henry,,Tournament Only,The Genesis Invitational,2014
t007,3.419,https://www.pgatour.com/players/player.27214.kevin-streelman.html,4,.855,4,27214,8,Kevin Streelman,,Tournament Only,The Genesis Invitational,2014
t007,3.410,https://www.pgatour.com/players/player.26679.kevin-stadler.html,4,.853,4,26679,9,Kevin Stadler,55,Tournament Only,The Genesis Invitational,2014
t007,3.050,https://www.pgatour.com/players/player.06567.vijay-singh.html,4,.763,4,06567,10,Vijay Singh,,Tournament Only,The Genesis Invitational,2014
t007,2.967,https://www.pgatour.com/players/player.24358.robert-garrigus.html,4,.742,4,24358,11,Robert Garrigus,2,Tournament Only,The Genesis Invitational,2014
t007,2.884,https://www.pgatour.com/players/player.27064.jhonattan-vegas.html,4,.721,4,27064,12,Jhonattan Vegas,,Tournament Only,The Genesis Invitational,2014
t007,2.563,https://www.pgatour.com/players/player.26331.charl-schwartzel.html,4,.641,4,26331,13,Charl Schwartzel,,Tournament Only,The Genesis Invitational,2014
t007,2.551,https://www.pgatour.com/players/player.20645.john-senden.html,4,.638,4,20645,14,John Senden,,Tournament Only,The Genesis Invitational,2014
t007,2.163,https://www.pgatour.com/players/player.24781.hunter-mahan.html,4,.541,4,24781,15,Hunter Mahan,9,Tournament Only,The Genesis Invitational,2014
t007,2.002,https://www.pgatour.com/players/player.29518.brendan-steele.html,4,.501,4,29518,16,Brendan Steele,,Tournament Only,The Genesis Invitational,2014
t007,1.896,https://www.pgatour.com/players/player.20848.angel-cabrera.html,4,.474,4,20848,17,Ángel Cabrera,,Tournament Only,The Genesis Invitational,2014
t007,1.712,https://www.pgatour.com/players/player.24357.k-j--choi.html,4,.428,4,24357,18,K.J. Choi,,Tournament Only,The Genesis Invitational,2014
t007,1.702,https://www.pgatour.com/players/player.32448.james-hahn.html,4,.426,4,32448,19,James Hahn,,Tournament Only,The Genesis Invitational,2014
t007,1.669,https://www.pgatour.com/players/player.32334.charlie-beljan.html,4,.417,4,32334,20,Charlie Beljan,,Tournament Only,The Genesis Invitational,2014
t007,1.576,https://www.pgatour.com/players/player.22892.jason-gore.html,4,.394,4,22892,21,Jason Gore,,Tournament Only,The Genesis Invitational,2014
t007,1.480,https://www.pgatour.com/players/player.27141.j-b--holmes.html,4,.370,4,27141,22,J.B. Holmes,39,Tournament Only,The Genesis Invitational,2014
t007,1.466,https://www.pgatour.com/players/player.29479.scott-brown.html,4,.367,4,29479,23,Scott Brown,,Tournament Only,The Genesis Invitational,2014
t007,1.446,https://www.pgatour.com/players/player.20396.lee-westwood.html,4,.362,4,20396,24,Lee Westwood,,Tournament Only,The Genesis Invitational,2014
t007,1.324,https://www.pgatour.com/players/player.26851.marc-leishman.html,4,.331,4,26851,25,Marc Leishman,,Tournament Only,The Genesis Invitational,2014
t007,1.222,https://www.pgatour.com/players/player.28339.victor-dubuisson.html,4,.306,4,28339,T26,Victor Dubuisson,3,Tournament Only,The Genesis Invitational,2014
t007,1.222,https://www.pgatour.com/players/player.30927.brendon-todd.html,4,.306,4,30927,T26,Brendon Todd,43,Tournament Only,The Genesis Invitational,2014
t007,1.144,https://www.pgatour.com/players/player.25632.jimmy-walker.html,4,.286,4,25632,28,Jimmy Walker,50,Tournament Only,The Genesis Invitational,2014
t007,1.071,https://www.pgatour.com/players/player.25686.jason-dufner.html,4,.268,4,25686,29,Jason Dufner,,Tournament Only,The Genesis Invitational,2014
t007,.954,https://www.pgatour.com/players/player.34046.jordan-spieth.html,4,.239,4,34046,30,Jordan Spieth,23,Tournament Only,The Genesis Invitational,2014
t007,.934,https://www.pgatour.com/players/player.27936.martin-laird.html,4,.234,4,27936,31,Martin Laird,,Tournament Only,The Genesis Invitational,2014
t007,.716,https://www.pgatour.com/players/player.27644.brian-harman.html,4,.179,4,27644,32,Brian Harman,,Tournament Only,The Genesis Invitational,2014
t007,.662,https://www.pgatour.com/players/player.32839.hideki-matsuyama.html,4,.166,4,32839,33,Hideki Matsuyama,,Tournament Only,The Genesis Invitational,2014
t007,.598,https://www.pgatour.com/players/player.20157.retief-goosen.html,4,.150,4,20157,34,Retief Goosen,,Tournament Only,The Genesis Invitational,2014
t007,.548,https://www.pgatour.com/players/player.24490.george-mcneill.html,4,.137,4,24490,35,George McNeill,11,Tournament Only,The Genesis Invitational,2014
t007,.504,https://www.pgatour.com/players/player.31202.william-mcgirt.html,4,.126,4,31202,36,William McGirt,,Tournament Only,The Genesis Invitational,2014
t007,.448,https://www.pgatour.com/players/player.34174.john-huh.html,4,.112,4,34174,37,John Huh,,Tournament Only,The Genesis Invitational,2014
t007,.320,https://www.pgatour.com/players/player.27436.graham-delaet.html,4,.080,4,27436,38,Graham DeLaet,,Tournament Only,The Genesis Invitational,2014
t007,.258,https://www.pgatour.com/players/player.35539.luke-guthrie.html,4,.065,4,35539,39,Luke Guthrie,,Tournament Only,The Genesis Invitational,2014
t007,.249,https://www.pgatour.com/players/player.34099.harris-english.html,4,.062,4,34099,40,Harris English,,Tournament Only,The Genesis Invitational,2014
t007,.239,https://www.pgatour.com/players/player.10809.jim-furyk.html,4,.060,4,10809,41,Jim Furyk,54,Tournament Only,The Genesis Invitational,2014
t007,.232,https://www.pgatour.com/players/player.32366.kevin-chappell.html,4,.058,4,32366,42,Kevin Chappell,48,Tournament Only,The Genesis Invitational,2014
t007,.216,https://www.pgatour.com/players/player.20104.ken-duke.html,4,.054,4,20104,43,Ken Duke,,Tournament Only,The Genesis Invitational,2014
t007,.213,https://www.pgatour.com/players/player.23800.bryce-molder.html,4,.053,4,23800,44,Bryce Molder,46,Tournament Only,The Genesis Invitational,2014
t007,.098,https://www.pgatour.com/players/player.33419.cameron-tringale.html,4,.025,4,33419,45,Cameron Tringale,25,Tournament Only,The Genesis Invitational,2014
t007,-.155,https://www.pgatour.com/players/player.23540.jason-allred.html,4,-.039,4,23540,46,Jason Allred,,Tournament Only,The Genesis Invitational,2014
t007,-.368,https://www.pgatour.com/players/player.22046.geoff-ogilvy.html,4,-.092,4,22046,47,Geoff Ogilvy,,Tournament Only,The Genesis Invitational,2014
t007,-.413,https://www.pgatour.com/players/player.28259.sangmoon-bae.html,4,-.103,4,28259,48,Sangmoon Bae,,Tournament Only,The Genesis Invitational,2014
t007,-.417,https://www.pgatour.com/players/player.29222.billy-hurley-iii.html,4,-.104,4,29222,49,Billy Hurley III,,Tournament Only,The Genesis Invitational,2014
t007,-.532,https://www.pgatour.com/players/player.28500.martin-flores.html,4,-.133,4,28500,50,Martin Flores,,Tournament Only,The Genesis Invitational,2014
t007,-.558,https://www.pgatour.com/players/player.28486.michael-putnam.html,4,-.140,4,28486,51,Michael Putnam,14,Tournament Only,The Genesis Invitational,2014
t007,-.712,https://www.pgatour.com/players/player.28307.matt-every.html,4,-.178,4,28307,52,Matt Every,,Tournament Only,The Genesis Invitational,2014
t007,-.823,https://www.pgatour.com/players/player.35139.richard-lee.html,4,-.206,4,35139,53,Richard Lee,32,Tournament Only,The Genesis Invitational,2014
t007,-.928,https://www.pgatour.com/players/player.22371.aaron-baddeley.html,4,-.232,4,22371,54,Aaron Baddeley,31,Tournament Only,The Genesis Invitational,2014
t007,-1.004,https://www.pgatour.com/players/player.06522.ernie-els.html,4,-.251,4,06522,55,Ernie Els,,Tournament Only,The Genesis Invitational,2014
t007,-1.117,https://www.pgatour.com/players/player.26300.matt-jones.html,4,-.279,4,26300,56,Matt Jones,20,Tournament Only,The Genesis Invitational,2014
t007,-1.349,https://www.pgatour.com/players/player.22621.ben-curtis.html,4,-.337,4,22621,57,Ben Curtis,,Tournament Only,The Genesis Invitational,2014
t007,-1.359,https://www.pgatour.com/players/player.24138.ian-poulter.html,4,-.340,4,24138,58,Ian Poulter,,Tournament Only,The Genesis Invitational,2014
t007,-1.517,https://www.pgatour.com/players/player.12716.charley-hoffman.html,4,-.379,4,12716,59,Charley Hoffman,,Tournament Only,The Genesis Invitational,2014
t007,-1.542,https://www.pgatour.com/players/player.34409.david-lingmerth.html,4,-.386,4,34409,60,David Lingmerth,,Tournament Only,The Genesis Invitational,2014
t007,-1.565,https://www.pgatour.com/players/player.23541.ben-crane.html,4,-.391,4,23541,61,Ben Crane,,Tournament Only,The Genesis Invitational,2014
t007,-1.589,https://www.pgatour.com/players/player.29221.webb-simpson.html,4,-.397,4,29221,62,Webb Simpson,,Tournament Only,The Genesis Invitational,2014
t007,-1.705,https://www.pgatour.com/players/player.29910.blake-adams.html,4,-.426,4,29910,63,Blake Adams,33,Tournament Only,The Genesis Invitational,2014
t007,-1.707,https://www.pgatour.com/players/player.25834.daniel-summerhays.html,4,-.427,4,25834,64,Daniel Summerhays,37,Tournament Only,The Genesis Invitational,2014
t007,-1.831,https://www.pgatour.com/players/player.24361.pat-perez.html,4,-.458,4,24361,65,Pat Perez,27,Tournament Only,The Genesis Invitational,2014
t007,-1.928,https://www.pgatour.com/players/player.24912.will-mackenzie.html,4,-.482,4,24912,66,Will MacKenzie,40,Tournament Only,The Genesis Invitational,2014
t007,-2.015,https://www.pgatour.com/players/player.25818.scott-piercy.html,4,-.504,4,25818,67,Scott Piercy,,Tournament Only,The Genesis Invitational,2014
t007,-2.052,https://www.pgatour.com/players/player.20098.stuart-appleby.html,4,-.513,4,20098,68,Stuart Appleby,38,Tournament Only,The Genesis Invitational,2014
t007,-2.361,https://www.pgatour.com/players/player.25191.gonzalo-fernandez-castano.html,4,-.590,4,25191,69,Gonzalo Fernandez-Castaño,,Tournament Only,The Genesis Invitational,2014
